pathway	E1	E2	E3	E4	E5	NS1	NS2	NS3	NS4	NS5	NS6	QS1	QS2	QS3	QS4	QS5	QS6	QS7	QS8	S1	S10	S11	S12	S13	S14	S2	S3	S4	S5	S6	S7	S8	S9
PWY-7357	12395.647354464661	14077.324015372853	5261.362877361686	6863.120851891468	7291.633377230677	11169.486358631668	19875.93303403134	9862.880763516296	10175.984915902942	16853.195372780494	7902.468968627686	23722.69347095425	14249.932992315065	15979.10342790899	13051.339335542196	6506.365948113913	5201.185008086499	10489.739309995544	8277.446434111596	8749.163534365352	6439.807609099346	10997.273506237392	7938.670443957944	6135.603823748355	17288.976506904346	7548.270716007423	3037.116851668057	9658.186164876237	8138.240993638825	15892.015132979723	8343.801840510276	4930.048070166033	4987.20361777756
PWY-7371	1161.1749966578275	171.81277829124923	288.8421251968871	502.02583711429486	687.6127064402532	3.6699999999999995	116.80372406879	153.7720812182741	19.33	9.999999999999998	242.4588765872757	149.7558025263646	210.2679355783309	293.5752753121852	61.3723678414097	58.67	516.0486886522981	152.70484288914454	176.51268934100435	153.74455373733738	257.0645553697519	260.38002231987167	129.4923053029118	242.15535827520608	296.00309146710737	361.81333916928725	69.67	199.76535268928518	219.63391031713806	168.43933054393307	274.85092941765396	220.74230706780318	257.5074341178749
PWY-7373	1089.2854873905421	164.90635043044986	268.00771949648816	470.76683469719165	659.4661247603955	4.779578133907646	107.9311102226216	141.43609874768475	25.576115243475197	13.040614709110866	192.084444315672	156.17087810469275	174.76253943776112	304.030736180491	54.5020481009504	61.87451455445897	289.57378829254344	130.65805434490088	167.5263771953586	180.2842606201668	232.98274685465927	232.85530368184627	108.1455507938415	209.91416627501422	258.6683751823045	257.1468353384376	69.41727945443994	184.84546978058842	206.35389913289998	209.21515660965318	268.5702574527336	159.4089561812212	241.31252565441326
PWY-7374	1157.0263556794118	192.40024409015317	323.84776359595753	550.6813867349942	756.8731624043971	4.561757870434077	118.67609392209505	154.71750587875846	22.9279663256945	12.100230267365998	234.0177446829956	155.81787907507166	204.788628070194	303.7410308051125	64.98927952273834	60.31279551990314	293.26614012406816	162.08373060091617	175.02203877127437	166.49048983313273	263.0921031380611	270.7479034147244	150.64579650161193	258.12288379375065	298.2375034829831	360.1140317629982	74.56890771040088	198.3010143298356	253.32602703106537	169.65951220631302	290.0458076766195	219.90574584125727	280.32113172885886
PWY-7376	1143.9515250361915	14.521808260909943	82.53390137013088	156.49511793548575	127.67897038296942	171.71988318962016	2617.623946212004	5319.027814180956	565.8259533411132	745.2441505074743	1384.1329336005824	2487.534643492043	3411.714640512737	2865.0375784749044	305.39789832661626	296.71994921136667	2341.071510071593	2490.5886186408584	368.3211189669435	286.5117584139271	52.525241214214475	43.43057076025149	179.74178666788677	34.18471220491781	556.1550714036574	502.5459436869423	11.623886987486053	14.429098475030273	511.8799539938974	21.792915650270093	74.97571047827957	57.134163441298156	47.67486176781548
PWY-7377	886.2126831864421	352.55724315870305	1782.1462734633956	2392.7038495095053	1656.3315039397028	133.2524659109048	1024.6903002506313	255.97521382976097	886.1125026524846	418.4343790198766	446.22006371871043	1498.3913020401062	295.75388039001643	977.5283166088211	212.50419910398335	99.37970808926671	716.581094612197	662.5734975739898	186.6258115884519	601.3610912164875	1617.8727740751694	598.6061467763034	1421.953819247268	578.1102626155367	494.9512944299761	660.8809959751304	67.79315168486559	322.5151113504644	1326.358059797949	583.8645118281672	684.8565672482407	975.4499190691813	353.03790895267684
PWY-7383	2701.3874136480226	570.1934444920214	1586.1479652606838	1255.9663629099664	2534.046247723705	6733.813862451149	10727.507458607944	9272.250270397863	1131.9863677123794	10403.79644964627	5348.387173148806	13309.116939335601	9641.269520868425	10393.493730167178	6998.263767309803	2606.781220022125	4280.0106853559455	7867.945984227535	4707.769556176539	1472.6934799172866	786.2432068867912	1675.551576694485	1998.4145982140624	1023.8838980026868	3754.1124787771064	2627.837210298174	265.30857694989226	1411.3034559239582	2667.466477515966	660.3542940894519	1124.5815024081046	675.7642983306775	552.7603045767003
PWY-7392	6105.721857715837	2229.684550681883	3550.210214093117	3472.071049439515	4607.738901442537	10355.509413446784	12554.512022925455	8582.687220226748	5523.020704941603	10386.273472603893	5394.865744470902	14144.593288955479	9777.951813617643	11307.106642601992	7199.097938229826	3515.457848540687	4261.204999414748	7937.235497753191	4849.507214032164	5323.974617717193	3584.754789784598	4132.974076397558	4418.147609041369	3213.4362776453045	4005.0057946765646	4170.650825257362	1109.047551477986	4759.3025688862135	4362.115913538838	3343.124396315177	4015.1197350298166	2269.311203900911	2758.1477839914123
PWY-7399	201.96076237485798	0.0	3.0586837190877705	0.9545146816211373	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	11.053022182580913	0.0	17.50711169429772	5.187287237799279	14.479307808563888	9.657374989977816	6.040351994442193	0.0	18.52763926439357	0.0	10.670644083922182	146.34871262700617	16.201372888323757	5.221670115479608	16.218647503668524	9.402583498196204
PWY-7400	4638.6599811527	1280.7169449338296	2930.701800262154	3549.3776433180574	4263.256148649349	5110.471445398476	4374.6276072248975	4821.884983180638	1636.4557146736372	8945.997362545544	1138.6790223505661	3325.2201285887077	6099.3919454557845	2731.2441075336337	1359.9076438856075	1981.4349023112345	2654.116304254043	6065.483704017225	855.5268751167537	4052.9783471614087	1943.196199696945	2437.426426008066	3678.7765591560255	2750.1385129155083	3742.779524370765	3753.532079643128	861.4300014652737	1382.2231468650814	5079.849039610134	1770.1179081654864	2849.6122215710348	2253.3966382886056	2495.3284332553408
PWY-7413	11.986942936660228	0.0	13.966171685362587	11.977731764612157	17.966075259368868	13.995319217667435	3074.671800840014	3490.9783993146793	351.7344722295496	672.9236179228925	29.942842929442563	1936.6794364117704	2928.822274061454	1879.7725354656015	0.0	128.07071875116495	1201.3143109104558	2086.80512784386	134.7196018530253	91.325874332277	0.0	3.9976081914549675	59.629712917104854	5.995796100376488	352.0419459142158	55.7810919144033	0.0	0.0	161.7304052047225	0.0	21.94846116234143	7.992032281194682	0.0
PWY-7431	924.3557000216813	8.56483008907951	28.76116700591257	38.08267922344249	80.72358154710278	336.9556048834628	201.19760461399858	622.807158109274	24.827332457293036	992.3446469829908	94.23056583818087	270.9528969341577	1751.7986836331725	345.37003878599825	67.2192844785828	142.99379773899904	296.8216398985629	679.5171803211466	98.95272534726513	105.8045029630025	10.142952464300198	19.94607753546674	10.729621316342044	18.511973898858074	356.52794117647056	119.7507513925202	7.418181818181819	22.6323620393355	287.42036668341535	60.06502094348691	14.083656130764519	20.015281560544718	23.992574082397002
PWY-7434	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.57	0.0	2.86	0.0	0.0	0.0	0.0	0.0	2.86	0.0	0.0	0.0	0.0	0.0	2.57	0.0
PWY-7456	0.0	230.64342024512914	117.58735362060264	325.661904801317	159.53042789412459	0.0	0.0	0.0	0.0	0.0	14.032018895552767	9.576817730468022	16.285681263533647	0.0	0.0	0.0	0.0	0.0	0.0	57.673748038685304	104.95550398892486	79.66315853457088	17.239022058129116	96.82608625018588	27.19727932070588	82.14720184570777	0.0	54.50300535553722	543.3099603954159	96.14398613269856	8.01286780061231	171.81031496924086	123.58849533043197
PWY-7480	81.36623670989441	0.0	2.7285773084839993	0.8559743746933466	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	7.631267001243619	0.0	3.470692269849658	0.0	16.597446278927578	4.527193725514064	16.135598052244706	8.652803270452798	5.20061197118554	0.0	10.409366064900286	0.0	8.331061936520964	152.4678858675556	15.02986963695275	39.48795151308256	7.2255098609216235	8.352212792078802
PWY-7560	5508.393344842688	1750.2865674255713	3770.492355956694	5027.971015724398	4462.2805275432465	10089.166178305584	16442.705979379203	8098.799758962012	9362.015908808082	13233.89891066556	5489.124371137782	19044.336566740723	10071.759642236957	13538.274384273624	9936.89536654851	3544.2254934605326	4393.677028983591	8511.07519288373	4621.081430760303	5611.069132636783	3832.415490887424	3601.668516336801	5458.928451681268	4343.396938334296	3298.85187355478	6520.880524227204	2310.6080187858124	6124.356348614949	6288.982631480862	2719.246734487533	5345.1311540592915	4155.1829159227145	2992.071961230296
PWY-7574	39.536747396123744	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
PWY-7663	11658.053891709498	12179.582229261809	6810.913571188961	6920.209347738194	8466.527003643207	19045.61770717529	16387.76949292513	4413.0043389817065	12319.267843463285	13951.163977968248	3316.857444587855	17504.49645593261	5982.074013161461	14409.090212779984	8858.963047450781	5573.058516547916	3187.6464541505547	7830.51006671797	4723.293028828629	10227.732658198442	7285.481826267977	9724.262139787337	8263.333502974803	6321.811412203741	12627.347260859386	8464.154403370416	3098.298067932366	9156.505130648195	8912.732130403147	13223.943996063903	7641.807685099983	5518.397326494092	5172.218683339693
PWY-7674	0.0	0.0	17.940522508579246	0.0	0.0	0.0	0.0	0.0	0.0	0.0	85.06170750690711	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	15.95836531822471	0.0	0.0	0.0	0.0	9.990778215727822	0.0	0.0	0.0	0.0	0.0	27.892550161847154	3.996430066493018
PWY-7761	5745.260551663474	2355.436150008511	3197.825488532026	3877.672824929996	3697.622399249543	12268.476251283417	15464.041148014465	7721.190416474696	9609.704738006489	12634.242386061349	4579.134452155243	16689.276068992927	7826.73731214928	12342.562654883039	8727.25935291014	3947.8918725720137	3604.08877077343	6956.2372409792415	4197.40256923615	6353.592956749488	3687.6848839557338	4594.600717588927	5559.42417819578	4546.48586406311	3513.788760704905	6488.299625637791	2263.9872985661054	6826.930319756764	5824.816424351707	3544.5572201124523	5532.3916290684865	4005.3399681146866	3196.7479296477295
PWY-7783	254.38330124193376	3.643600303616464	0.0	12.784226779561616	0.0	0.0	7.997111371087714	15.890831556503198	7.336707574785345	0.0	1.997560231777981	0.0	0.0	0.0	9.991938305464055	0.0	0.0	184.99993074696326	0.0	108.29786596228271	153.53162763654083	35.49620366999979	84.93055294144061	55.90121366073949	0.0	137.99778121469302	0.0	66.40961168976798	856.3230820944776	116.22564529558701	99.37956240538033	120.38183539861787	69.92514982408689
PWY-7784	46.24409046595357	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	22.94546836442309	0.0	0.0	0.0	0.0
PWY-7787	77.27518208332958	0.0	1.8341409386681433	0.8223045052105281	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	3.3730431618847607	0.0	2.3365650928614334	2.453470592811259	4.420299543184905	7.942427005248866	3.8925957512147495	0.0	10.154028310749773	0.0	1.253535623911718	33.86734746413729	5.32045326210445	0.0	0.0	5.540897864283225
PWY-7790	12243.604284328823	12669.442705093295	5945.093412597562	6470.078657636363	8002.198948608429	20100.318521527755	20606.502917422687	10748.838643646402	12397.473387773041	17197.607290946275	6824.181192647569	21916.1805904046	12366.162349183352	17505.135660836753	11641.773132610208	6272.873207158485	5123.036937083903	11146.89369332304	7083.224377889818	9766.507445051973	6168.396546919774	10082.192305622531	8034.628448407765	6275.706220194457	13753.607475127383	8448.702892265428	2884.099917139487	9445.502999151158	8240.492627974003	13340.024519612229	7635.550868738832	5208.082088139354	4953.771884797989
PWY-7791	11624.557037736813	11632.937689260229	5945.093412597562	6470.078657636363	7912.212231350896	19019.53025717225	20291.281593017637	10426.761780800558	12328.33313710288	16884.078666260342	6676.859457623361	21862.061989711936	12011.640885068118	17217.736315587073	11524.936809692848	5998.864716092191	5123.036937083903	10939.648701804006	6814.745873988668	9383.082823996154	6141.522677918903	9466.539411995287	7940.971458399896	6175.5318995119005	12710.879017883603	8412.18810713064	2850.644434616028	9181.14304522334	8240.492627974003	12332.125810171709	7599.414855668029	5208.082088139354	4835.039753315031
PWY-7805	154.1203095153112	0.0	2.585469787850537	0.8089251005333963	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	5.448514586356082	0.0	15.028122195935751	4.369701698429389	9.60230034536118	7.689432372298054	5.0565159254250505	0.0	14.846260380141736	0.0	8.951361744743174	67.41256509041382	13.879267450763432	4.429606110618797	12.828146634543714	7.931253516115184
PWY-7807	177.36699577439217	0.0	2.9541130641115108	0.9254257843815629	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	5.997847925237947	0.0	17.032621425345585	4.9623551477504515	10.974862574998683	8.61985753801583	5.7448592707385115	0.0	16.629775941212777	0.0	10.090544341762454	132.03259796556569	15.647107168069528	5.051009463649356	14.84870233200837	8.970249987348138
PWY-7820	238.34361965454238	0.0	19.091924610391626	33.27125555686933	337.7212130741683	2347.7548811347015	117.64949465976915	42.90602616867827	189.3396405029374	2024.5482747825192	121.56806581648857	168.5939227247709	117.23584357932121	722.4875117297681	390.3060888438984	496.7999832010217	56.295827848665894	344.63677994280454	188.87894998915024	64.20572336202102	38.01651349414564	14.313981098412155	0.0	9.559919268910685	611.8548817453669	192.86955908643174	43.35157375940791	122.56939911549982	303.56143150899135	0.0	0.0	22.259296312861768	3.1948355766410397
PWY-7851	10556.574871750132	10657.539040349226	5484.615916667869	5715.528665457144	7041.99618528192	17046.722037381838	18242.651865828866	9517.948986391071	11087.28508458156	15092.339585882642	6040.229398998186	19654.923833738423	10844.926372856922	15485.74262141811	10341.433465718288	5416.151641708369	4706.114963469246	9940.35470191674	6207.603284682428	8674.40019541915	5612.762300895622	8608.946190085471	7208.566237236194	5525.974484334304	11596.69366305121	7530.79416457234	2627.0294743017157	8273.807134287716	7168.960298584856	11717.289651593275	6842.64295329138	4658.983917869506	4341.481349540855
PWY-7854	100.72413105806234	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	59.811656742078355	0.0	0.0	0.0	0.0
PWY-7855	85.3162125254116	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	7.700934579439252	0.0	0.0	0.0	9.559589002877617	0.0	0.0	0.0	0.0
PWY-7858	345.3813862735325	0.0	0.0	0.0	44.80879510167297	0.0	0.0	17.94126253489216	0.0	0.0	0.0	17.96640480016444	0.0	0.0	0.0	0.0	0.0	38.800937879479726	0.0	0.0	0.0	0.0	0.0	0.0	0.0	4.496661241933338	0.0	0.0	333.9696340769071	0.0	0.0	0.0	0.0
PWY-7873	82.05069955317964	0.0	21.006378619153676	23.70867412695738	54.95798319327731	3.55694187595313	0.0	0.0	0.0	40.76561807709349	0.0	12.647814910025707	17.10179640718563	0.0	0.0	10.092395494539355	45.40540540540541	63.95616673862688	8.868327402135233	75.03726475576963	14.099846116000958	31.955853775727054	6.232706582180266	4.177388183324131	4.070815099161749	51.99055620230511	0.0	26.57235017825816	70.82278304214887	13.779122321345678	19.689472105624667	22.562536150745153	6.032248989974562
PWY-7874	100.15441087625362	0.0	23.691311328401717	25.176226079821877	57.90457452041318	3.55694187595313	0.0	0.0	0.0	40.76561807709349	0.0	17.82958675177034	24.268796540956043	0.0	0.0	10.092395494539355	45.40540540540541	65.24221372090211	11.877979027645377	72.0668711940486	15.412996463722854	31.14573913043478	5.650868009791	3.9830795262267347	13.038527145609	56.6619347265534	0.0	22.537095202663302	108.14992237433394	11.22654728263222	19.689472105624667	20.824547525745007	5.4738709012167455
PWY-7883	3759.6264590227906	602.5608709540165	1825.6434217445435	1820.8545353274953	1580.804002187751	13970.539477417073	15017.477579354443	2166.6462719923393	10922.65508522866	11644.551189693213	1444.015996405789	14743.752490684647	3625.6945997023927	11273.281081976767	8059.445259336429	3448.723537920993	1306.3191283850833	5717.882370969417	1499.0064163875243	6121.990920661546	2905.9383658435477	2927.8097849155915	4666.645816945346	4235.283796538272	1963.3560547535174	6574.336476167635	2588.54891942708	6752.118681181836	5192.161873363392	2460.6422368121603	5328.08386320862	3784.178282243744	2650.1246242047014
PWY-7900	1328.238720921274	0.0	107.49098016260264	178.051465391245	234.75006507672123	63.68393514122037	4682.362715166177	6774.577491114361	275.422993447084	1670.2377534938516	3081.7443306945056	5096.595378623573	5737.152077886094	4779.618611389482	661.3744822780136	606.8838424314349	2920.351152196912	4050.7804270007805	1013.6640594385258	201.846503831695	119.86376602537773	96.48856276922906	179.47256234421337	80.98665561851973	827.6159250891258	502.77848878251774	8.113318155589065	99.70728081614924	666.7097734932679	75.12511314580843	104.26006484210615	70.5582581775365	73.44279093320701
PWY-7902	59.89414638434541	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2.999690380613489	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	147.4079374006931	0.0	0.0	0.0	0.0
PWY-7913	17.822157822650663	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	29.40067684234453	0.0	0.0	0.0	0.0
PWY-7942	102.8895511309276	0.0	32.17946606286353	0.0	0.0	0.0	0.0	17.95165419374124	0.0	86.10210247127814	122.87910026215462	0.0	0.0	0.0	0.0	34.00531309297913	0.0	98.9009908149323	0.0	124.39200184811762	29.329792038784362	58.47954824458528	0.0	0.0	0.0	85.04291208799256	0.0	21.76767932146579	179.1617914542698	8.866029607678678	24.465770213864506	39.96328037136674	5.4230259914331445
PWY-7947	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	4.848484848484849	0.0	0.0	0.0	0.0	3.5593220338983054	0.0	0.0
PWY-7948	7.448524365133836	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
PWY-7953	12231.640973357518	12544.299299642264	6429.171912076256	6690.0606536118175	8411.483514181979	19129.44388560191	19754.21957504073	10788.440857067419	11683.412210138673	16765.883088995004	7091.4498029288325	21484.899618182855	12442.951686533152	17074.82516890757	11341.061199686279	6086.471789870174	5244.710456907036	11105.38595315719	7482.6534142685705	9631.728231203659	6344.549063884723	9952.034548703821	8047.312204595221	6084.328076075193	13605.309783606956	8116.152354931848	2756.1794058957425	8991.10446316385	8030.428509760294	13574.109924636086	7467.4457235959035	5045.685365057109	4948.6071607812655
PWY-7977	3943.741733921269	1331.6826953168	2862.329190590529	4051.115040667851	3107.624397792811	2226.2447957624304	4946.456412617083	7416.674480900401	1898.4254198702415	2308.8166261837	2612.2653285266265	5166.666967952879	5654.235746660368	5282.724272841855	816.8288903059353	771.4200680387167	3593.1417132986985	4659.705590311779	925.1882893615062	1692.199442034034	2899.332280508186	1993.1694843862044	2956.7332928145347	1217.84098175761	1614.0944245264718	1874.4788834473018	419.6087999217981	1034.2427545679307	4396.375437476708	1570.587419781285	2174.4739986682807	2043.1132237230906	1175.653122539446
PWY-7992	2162.4419610511345	326.6631503588265	657.5227608120432	1043.0104971690603	1325.737376458372	9.779972565770475	307.3979672945619	383.7831401983464	51.362688071335334	26.627596465161886	572.3542275455726	393.33130589126455	529.498404344392	750.8143490773751	161.73795268551703	151.6717651719261	1032.0798333499856	391.8494923631563	420.36390278596355	389.6347916743914	599.6088948705986	589.854603218163	328.4896997886447	582.8491202044404	641.3167896791387	872.7030200095157	175.95655982932712	502.304776792029	546.6292339304599	392.9537537587498	664.4973628793562	532.5323361549954	574.9891904460135
PWY-8004	5535.0346269555785	1152.5160106156486	2269.4672716377618	2032.9741725430088	1830.3160104191381	13661.47789115026	16979.676628524066	3740.6443022871754	10633.729530426313	13100.422208035627	2399.519216235562	17721.317424326095	6225.070993118795	13376.483320292036	9566.94261849276	4356.531364683169	2193.031745630539	7482.474774460853	2274.05292162431	7113.912265158986	3418.871762831731	4642.085310632284	5413.780145385635	4649.501581035437	3154.632905462546	6738.959850132925	2469.4616173315144	7241.243262534842	5270.630145546949	4472.586536578231	5628.999837595014	3739.0820223752717	3225.761673185038
PWY-801	274.7820756820783	37.45268372845154	54.35214732180089	251.54735990461157	32.93733297424955	0.0	22.490536192683678	23.97947584296027	111.36212740283821	0.0	1.4998661194821143	82.38423516373167	237.5123571330996	45.9589814810285	0.0	0.0	0.0	8.622441594190862	82.1224306562176	52.954458487020155	67.75045757732494	289.1692650215779	153.85468949236525	25.083445240410963	5.5041039144903605	39.85493184139123	8.989176534727289	73.26380818719588	384.4724218466774	55.0314207542995	256.424897657935	13.48457832181679	154.42779757660284
PWY-8011	147.45357862272738	42.0	86.17999999999999	208.83	43.4	0.0	0.0	0.0	4.0	31.0	2.6	53.8	0.0	0.0	0.0	5.853658536585366	0.0	34.41200373472904	6.0	110.56798903465828	47.936133836794625	224.69	105.75	34.703243352953116	0.0	82.04702493746684	6.0	63.08792661121045	212.39894075663418	58.12849792055069	177.61	37.13554281073948	114.05000000000001
PWY-8020	109.32148581114075	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	12.268582481348437	0.0	20.23171538084499	6.287647858599591	12.91854130315255	11.157241510873712	11.104920460230115	0.0	23.301820373759934	0.0	15.1294468671104	75.66151342554923	19.867364245510583	3.5966527720615353	17.58987559557634	9.353575244879785
PWY-8055	16.315605292864543	0.0	0.0	1.0693997952308398	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	117.40274477563395	0.0	0.0	0.0	0.0
PWY-8073	3759.1990922091427	809.1819558511651	2718.6387277644526	3538.190601578352	2608.4991638033925	8115.506392932401	11653.646211875768	1262.855616500828	8852.856173403126	8485.59	1271.5089342388212	12031.116878034018	2479.937885827022	8424.347244858036	6389.036233794465	2555.96	1085.175585859923	3913.2734287248827	961.1230783215266	4794.012803878292	3036.4177866263435	2376.508813823539	4062.2960908278947	3667.5514178826297	1489.3936303653525	5384.113546163432	2182.42	5584.577042995538	4704.982774482249	1977.3605233077483	4518.739573072112	3627.437335135466	2237.8203998025524
PWY-8085	18.068702613609606	0.0	0.0	0.43	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	42.28533803778739	0.0	0.0	0.0	0.0
PWY-8131	122.46195784921588	43.89786285463438	121.16617183824039	97.74142135671653	58.84116118029299	6.136749513097661	58.29882202109426	55.73604674758457	124.8193469912868	0.0	19.903007062259494	120.73598872750459	58.26101433605277	121.95139730314797	32.61336733992994	9.610062054501707	18.697571013619108	202.66427626717686	39.93420847033048	63.67326458970944	60.345219738787456	93.10225257793098	338.45219781628475	55.70568117684122	31.131605843626087	88.76506731054138	14.603829218844279	24.73420601215826	119.86841184822364	49.12306866855632	68.29232628288831	33.214366313361914	73.0530888175882
PWY-8178	11633.0088165349	11249.874017273456	6500.357941375508	7248.317892330537	8176.522595769603	17995.705676076286	20239.09800513655	9805.915370874141	12437.108253040344	16540.34151422612	6806.119602731069	22159.62444702773	12300.924458940653	16712.863497534374	11529.464917691175	5807.7582971933125	5021.772035265202	10835.350259226565	6825.206947810139	9510.204209701638	6607.327183537417	9364.48645873503	8368.999203662775	6316.429257294092	12041.497573040062	8461.112763628395	2905.0596258970068	9175.941358402213	8731.445491941944	12276.848946441125	7777.619572287703	5522.748596085269	5021.51758244916
PWY-8181	19.203622662748064	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
PWY-8187	3620.5977938583937	787.2566222699543	1310.350561318738	1055.5072876886898	2554.151293489014	11151.53397768504	7823.274406762036	4280.652204263638	1350.7880592525241	9381.43147597378	5855.685098548649	11490.493220249979	7559.57621503988	7186.536979723761	7408.428697537734	1886.4983273991477	2246.833282822277	5503.729827777373	6445.8779074321355	1593.5797117654279	921.2747044946336	1321.6001521335102	793.9462315914092	717.7893153206655	2206.513162278034	1741.338256668968	97.99567570700067	624.9461577679072	1046.74521611972	1247.9912762705217	474.95487784205943	455.02938645229915	996.4978096526032
PWY-8190	50.336570579688654	71.25598931448307	71.7585468371939	386.87003548283445	474.2867453604379	0.0	9.709564043578393	9.690190525969596	57.96508663436137	0.0	118.02826767906096	9.899761487685128	0.0	0.0	6.7651454359306955	0.0	4.766912804524094	0.0	0.0	101.81179294824348	426.72705472780945	81.42595218538115	365.6621638284915	44.445718650086995	78.23410623139429	139.4541802964716	0.0	16.177454882002543	679.5878996105105	104.47565926382399	194.27327905669497	106.98111907877517	36.58584005623176
PWY-821	2164.155275354092	105.8570800151054	386.7594769618197	728.2791575243582	375.2348461313309	0.0	2387.3421780509275	113.61658133518378	1682.1270083411516	0.0	357.39898690073903	275.98467147752064	251.86767487195422	331.83078172029144	108.03614911671613	0.0	221.0480235917603	1197.7990533647344	348.3852751062598	754.815464265847	1056.593435280778	408.1877742202074	369.84877220992195	402.22424272412127	306.45485423207947	1093.3066113887314	6.9828530601938725	451.32697221627706	2491.509822935901	1213.9742305985512	476.57633797191284	891.941358297282	350.67201732164295
PWY-822	212.0	16.0	456.6	63.0	596.4	560.0	1626.0	629.0	5.0	2526.0	2537.0	3464.0	2295.0	1431.0	2665.0	401.0	455.0	1119.0	2589.0	10.0	0.0	0.0	0.0	30.0	355.0	140.0	4.0	5.0	15.0	10.0	11.0	0.0	11.0
PWY-841	11231.881763557154	11123.921157011126	5708.432806674683	5942.8512715362285	7565.545086508042	16031.873242512333	19991.40389467912	11017.61610216633	11250.590925174476	16573.032497073513	6961.116989139373	22257.93082995621	12477.129343324445	17078.354813154834	11657.516791147209	5856.465585854014	5489.300460519833	11098.123700909684	7068.244102928445	8899.691960426475	5781.918170569415	9032.185197835286	7608.488010687007	5849.0337138192335	12521.960861557893	7966.740908816518	2783.813163327518	8703.448034242838	7763.583903747613	12060.799468618381	7189.183960687189	4809.3682609819	4521.198052923026
PWY-922	533.1758566865988	0.0	0.0	41.02695551913451	9.0821079085027	21.555079069428988	0.0	0.0	6.982577799894024	0.0	0.0	0.0	13.960285215129591	0.0	4.892339644180224	13.492367694556446	141.81865947235323	56.39873945968965	24.387552194762	0.0	0.0	4.197708990365931	3.495918868577702	3.494047875095114	8.149889465847496	24.56362168161682	0.0	0.0	185.7330167007365	0.0	0.0	0.0	0.0
