function	Stewart.CO10spitDNA.Project12.Integrated	Stewart.CO10stoolDNA.Project12.Integrated	Stewart.CO10swabDNA.Project12.Integrated	Stewart.CO1spitDNA.Project10	Stewart.CO1stoolDNA.Project10	Stewart.CO1swabDNA.Project10	Stewart.CO2spitDNA.Project10	Stewart.CO2stoolDNA.Project10	Stewart.CO2swabDNA.Project10	Stewart.CO3spitDNA.Project10	Stewart.CO3stoolDNA.Project10	Stewart.CO3swabDNA.Project10	Stewart.CO4spitDNA.Project10	Stewart.CO4stoolDNA.Project10	Stewart.CO4swabDNA.Project10	Stewart.CO5spitDNA.Project10	Stewart.CO5stoolDNA.Project10	Stewart.CO5swabDNA.Project10	Stewart.CO6spitDNA.Project10	Stewart.CO6stoolDNA.Project10	Stewart.CO6swabDNA.Project10	Stewart.CO7spitDNA.Project10	Stewart.CO7stoolDNA.Project10	Stewart.CO7swabDNA.Project10	Stewart.CO8spitDNA.Project10	Stewart.CO8stoolDNA.Project10	Stewart.CO8swabDNA.Project10	Stewart.CO9spitDNA.Project10	Stewart.CO9stoolDNA.Project10	Stewart.CO9swabDNA.Project10	Stewart.EC10spitDNA.Project12.Integrated	Stewart.EC10stoolDNA.Project12.Integrated	Stewart.EC10swabDNA.Project12.Integrated	Stewart.EC11spitDNA.Project12.Integrated	Stewart.EC11stoolDNA.Project12.Integrated	Stewart.EC11swabDNA.Project12.Integrated	Stewart.EC1spitDNA.Pool264	Stewart.EC1stoolDNA.Pool264	Stewart.EC1swabDNA.Pool264	Stewart.EC2spitDNA.Pool264	Stewart.EC2stoolDNA.Pool264	Stewart.EC2swabDNA.Pool264	Stewart.EC3spitDNA.Pool264	Stewart.EC3stoolDNA.Pool264	Stewart.EC3swabDNA.Pool264	Stewart.EC4spitDNA.Pool264	Stewart.EC4stoolDNA.Pool264	Stewart.EC4swabDNA.Pool264	Stewart.EC6spitDNA.Pool264	Stewart.EC6stoolDNA.Pool264	Stewart.EC6swabDNA.Pool264	Stewart.EC7spitDNA.Project10	Stewart.EC7stoolDNA.Project10	Stewart.EC7swabDNA.Project10	Stewart.EC8spitDNA.Project10	Stewart.EC8stoolDNA.Project10	Stewart.EC8swabDNA.Project10	Stewart.EC9spitDNA.Project10	Stewart.EC9stoolDNA.Project10	Stewart.EC9swabDNA.Project10	Stewart.TS10spitDNA.Project12.Integrated	Stewart.TS10stoolDNA.Project12.Integrated	Stewart.TS10swabDNA.Project12.Integrated	Stewart.TS11spitDNA.Project12.Integrated	Stewart.TS11stoolDNA.Project12.Integrated	Stewart.TS11swabDNA.Project12.Integrated	Stewart.TS12spitDNA.Project12.Integrated	Stewart.TS12stoolDNA.Project12.Integrated	Stewart.TS12swabDNA.Project12.Integrated	Stewart.TS1spitDNA.Pool264	Stewart.TS1stoolDNA.Pool264	Stewart.TS1swabDNA.Pool264	Stewart.TS2spitDNA.Pool264	Stewart.TS2stoolDNA.Pool264	Stewart.TS2swabDNA.Pool264	Stewart.TS3spitDNA.Pool264	Stewart.TS3stoolDNA.Pool264	Stewart.TS3swabDNA.Pool264	Stewart.TS4spitDNA.Pool264	Stewart.TS4stoolDNA.Pool264	Stewart.TS4swabDNA.Pool264	Stewart.TS5spitDNA.Pool264	Stewart.TS5stoolDNA.Pool264	Stewart.TS5swabDNA.Pool264	Stewart.TS8spitDNA.Project10	Stewart.TS8stoolDNA.Project10	Stewart.TS8swabDNA.Project10	Stewart.TS9spitDNA.Project12.Integrated	Stewart.TS9stoolDNA.Project12.Integrated	Stewart.TS9swabDNA.Project12.Integrated
RXN0-4361	4054.51	863.47	6386.049999999999	10485.38	608.23	4775.27	7479.9	1075.63	934.76	3913.28	719.5699999999999	3299.81	6501.65	309.05	902.38	6567.45	878.47	4521.639999999999	8145.4	543.39	8988.12	6897.639999999999	1254.63	7637.57	6094.41	576.29	4859.47	9082.1	788.1700000000001	6160.89	1292.57	2615.63	381.45	3962.53	631.03	1899.48	5865.4	372.29	3453.07	4638.790000000001	224.33	7290.63	10994.3	485.17	15395.35	3222.88	415.27	688.72	4882.1900000000005	1163.49	5012.0	16669.36	880.2299999999999	4052.93	5101.26	962.4	7885.75	2710.64	565.7299999999999	1074.27	5498.7	724.53	4211.33	2571.62	1151.4	542.05	2111.36	1017.27	362.02	2277.71	227.17	1373.12	1562.5099999999998	247.5	212.95	5026.76	965.0	287.83	5941.11	263.17	2704.07	3970.34	486.96	1804.15	6634.96	768.3199999999999	2601.9700000000003	2543.84	255.5	969.37
RXN0-4401	5193.3	7129.68	7536.519999999999	9837.45	17663.0	4680.599999999999	6684.17	10509.48	773.0	6589.31	14408.14	7549.38	7150.160000000001	12729.34	1801.87	9566.59	14293.06	4832.880000000001	8962.189999999999	13656.06	9009.75	7770.87	17349.809999999998	7837.05	9463.56	17432.08	5446.45	9486.74	14453.73	7618.68	2221.1800000000003	6600.26	2899.88	7623.1	13925.990000000002	6017.77	5718.08	10191.419999999998	3895.82	4767.58	12427.78	6774.66	7176.22	19390.94	14930.75	2668.24	13392.32	2034.47	9432.94	7367.830000000001	581.5	25269.13	11380.15	5649.92	7732.47	11014.59	7326.59	6075.27	12925.710000000005	2429.77	7195.62	16632.48	5142.01	7498.91	5827.799999999999	2287.57	4580.9400000000005	10973.490000000002	1735.77	10111.24	9574.62	5203.68	4091.18	8310.46	323.65	5894.54	16233.52	345.98	9448.54	4429.87	3798.31	5671.55	11308.95	2155.13	7525.93	13950.85	2580.71	5607.48	11926.37	1976.58
RXN0-4581	3.0	0.0	2.0	0.0	0.86	9.5	0.0	0.0	0.0	0.0	4.0	0.0	0.0	3.42	0.0	0.0	0.0	0.0	0.0	0.0	0.0	10.5	108.0	1.5	0.0	0.0	0.0	0.0	0.0	0.0	0.0	10.0	0.0	7.0	0.0	0.0	0.0	4.58	0.0	4.5	0.0	3.5	3.5	0.0	0.0	0.0	0.0	0.0	0.0	12.58	0.0	73.93	0.0	39.75	0.0	0.0	10.5	0.0	0.0	0.58	0.0	0.0	0.0	0.0	0.0	0.0	4.5	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.14	0.58	0.0	0.0	0.0
RXN0-4621	1044.99	387.0	6184.9	8627.47	217.43	3922.17	4756.28	1506.0	762.03	1344.28	464.0	3258.95	2122.4	1024.21	585.5799999999999	4045.44	543.5	3813.34	6844.31	81.5	8725.05	5729.0	544.83	7301.72	3424.11	367.33	3578.4700000000003	4140.8	551.16	3356.37	865.8	210.0	108.95	2123.01	1763.5	1384.32	1417.5	112.29	3215.23	3853.75	969.7	7190.379999999999	9530.82	117.17	15369.35	17.5	172.0	128.16	828.37	322.29	365.7	7703.11	1351.2	4174.45	3078.92	562.0	6691.97	443.89	416.33	129.76999999999998	4430.22	101.33	4131.1	162.7	391.0	99.5	499.17	63.0	124.9	536.6	28.340000000000003	95.63	406.64	112.5	19.1	2929.1	262.0	271.04999999999995	4928.68	259.5	1509.05	2449.08	298.83	1229.85	2856.5	338.57	1845.59	723.67	63.33	402.7
RXN0-4641	1822.42	2622.04	6406.299999999999	7576.570000000001	2403.7000000000003	3559.21	5049.47	3936.55	684.3299999999999	2392.12	2760.17	4195.0	3548.8099999999995	5614.75	820.1500000000001	4441.1	2600.09	2316.4999999999995	5754.8	4338.13	8414.1	5382.179999999999	7793.67	6988.369999999999	4706.53	2304.25	4044.98	4986.999999999999	3192.9700000000003	3355.67	755.4499999999999	2809.3700000000003	556.25	3411.93	4541.41	2490.9700000000003	1951.15	2957.12	2448.3300000000004	2954.55	2832.31	6594.25	6348.679999999999	803.51	14467.9	972.78	2942.89	612.08	3377.52	2377.45	358.2	14041.35	3698.52	5558.240000000001	3710.7199999999993	3104.42	5531.920000000001	2608.09	2963.49	613.6	4486.82	8903.2	4282.599999999999	1614.65	3175.79	363.4	3008.37	4154.96	716.5	1950.73	6220.26	886.23	1481.29	3961.01	59.25	3422.5	2213.69	303.5	5661.68	781.87	2168.4	3924.03	5055.22	1555.4499999999998	4360.93	1728.44	2045.03	4653.92	8296.15	2601.3
RXN0-5001	342.34000000000003	8678.82	154.6	911.27	20786.68	624.59	1691.24	16909.34	4.0	753.8000000000001	11365.98	128.13	698.2600000000001	19789.69	499.73	1526.2099999999998	14675.35	318.25	1157.74	19802.99	51.0	1168.73	21984.800000000003	196.81	2373.33	16097.12	264.39	231.0	13596.79	216.54	89.87	7791.87	285.6	442.2	22231.42	1450.73	817.0	11793.64	32.13	296.0	14991.57	54.67	63.09	17547.83	2.0	259.66	9159.17	216.86	1783.54	10255.72	121.0	6109.15	15393.79	1025.26	1281.94	10503.56	413.37	1707.54	16254.42	331.09	423.74	31712.5	132.0	2737.2	8959.86	156.0	2284.2000000000003	9800.27	485.2	1695.66	20890.69	501.86	1513.41	14373.18	0.0	1150.4	14873.43	17.8	455.39	5271.219999999999	403.2	600.19	16367.050000000005	264.13	2312.53	13760.03	354.14000000000004	1081.84	26363.610000000004	360.66
RXN0-5038	651.5	14.0	6024.58	6655.84	37.43	2779.0	3198.66	203.0	718.16	1080.83	91.0	2556.0	1684.0	40.71	471.5	3197.0	251.0	2286.84	5158.25	41.0	8266.67	4572.83	151.0	7011.17	2976.33	161.0	3527.0	3683.0	49.29	2471.0	437.33	274.33	49.0	1948.33	241.0	1054.17	800.0	44.29	2247.83	2807.17	10.0	5906.16	6028.17	6.0	14345.0	0.0	24.0	11.33	607.4200000000001	111.29	263.33000000000004	5601.42	310.0	2331.75	2335.33	39.0	5665.5	318.67	65.0	92.62	3665.67	21.5	3563.83	157.17000000000002	68.86	117.0	618.17	45.0	83.5	671.33	33.0	93.5	365.41	20.5	18.0	2457.5	41.0	254.0	5237.67	39.0	1518.5	2353.33	42.0	876.6700000000001	2472.17	86.57	1771.79	790.67	40.0	473.0
RXN0-5055	13143.06	12064.29	23634.32	25971.660000000003	30693.130000000005	17261.64	20033.99	17420.370000000003	28879.39	12216.63	26744.45	21805.340000000004	14904.27	20095.34	5298.88	18638.83	26990.15	21397.62	21116.32	18707.91	31761.04	20381.870000000003	28202.06	27569.82	15659.49	30832.98	19659.43	17356.93	27113.54	16234.27	14958.15	13192.86	11520.49	8830.86	23112.210000000003	10970.73	7962.04	15747.54	10284.63	14509.53	18710.13	20889.49	25380.34	33451.009999999995	33657.22	11469.54	20490.91	7561.889999999999	8568.12	8658.470000000001	7586.0	44434.28	18195.91	18575.31	15862.75	17916.61	45834.03999999999	9921.73	16238.81	19607.1	15430.79	13609.490000000002	20364.62	10056.22	8157.73	17268.59	11672.3	11801.17	19657.84	4985.34	5721.889999999999	5212.07	7860.1	6432.72	8465.06	10327.46	23496.57	10426.53	17268.36	6935.009999999999	9688.06	13319.22	14319.350000000002	11903.09	13552.29	24313.19	7914.389999999999	9559.81	6961.4	15126.84
RXN0-5063	9246.63	10078.06	8373.439999999999	14296.86	21567.07	7084.04	12991.87	13109.99	1005.6	10019.93	19426.52	8438.32	11877.86	15244.990000000002	2535.65	14095.87	17971.63	9379.84	13868.88	17537.48	10053.22	13517.759999999998	21508.74	9179.18	14673.71	18925.15	8299.74	14352.699999999995	19966.13	10829.87	3295.59	12110.38	3473.8	9854.19	18084.99	9733.69	10771.85	11732.88	5150.33	7287.17	13878.99	9078.97	12444.73	20370.18	16043.3	6207.049999999999	15263.490000000002	2949.4300000000003	13701.73	9390.48	3610.67	43628.53	14038.749999999998	10299.53	12802.94	13284.31	11072.76	10387.48	14368.960000000005	3819.8400000000006	10175.490000000002	18776.95	6889.57	10945.93	8233.11	3056.39	8530.880000000001	12472.990000000002	2906.16	13779.62	10260.79	6736.23	5811.25	8755.71	535.28	9713.63	18785.18	456.34	11322.16	5413.389999999999	5404.4800000000005	9698.8	13860.43	3519.17	13306.52	16611.94	3548.09	11428.04	12942.249999999998	5362.469999999999
RXN0-5098	6463.17	1299.95	7130.99	5557.8	2509.9700000000003	7027.67	5149.56	1824.24	21247.0	4935.42	2324.8500000000004	16179.3	5041.48	1490.32	2454.58	6966.07	2431.63	6515.35	5179.610000000001	1850.44	8496.310000000001	5290.56	2175.77	10439.3	6804.6	1583.25	6139.6	2562.66	3005.33	3392.29	13261.4	3405.92	14982.64	3340.57	3212.46	5377.4400000000005	2071.49	1670.52	2102.71	4258.790000000001	1757.45	5090.16	4175.16	1030.76	2100.55	5794.93	3081.6	3485.96	3396.51	1816.76	7115.57	24239.59	1853.44	6063.6900000000005	6972.860000000001	1122.02	32464.14	4858.139999999999	2374.6900000000005	10437.78	4002.98	1043.76	8292.029999999999	6325.75	854.4200000000001	10158.12	7278.25	2279.1800000000003	10521.92	2865.83	467.37	3300.130000000001	3101.44	350.58000000000004	6377.209999999999	3149.19	1624.23	5784.76	2677.55	523.17	4570.18	4571.02	1642.5499999999995	5301.81	5922.93	1365.7000000000005	2414.28	4350.57	597.6600000000001	7074.849999999999
RXN0-5107	767.5	10.0	6195.58	6657.34	10.43	2777.0	3199.16	102.0	718.16	1096.83	83.0	2556.0	1695.5	27.71	505.5	3253.0	204.0	2373.84	5181.25	11.0	8270.17	4577.83	90.0	7008.17	3000.33	34.0	3562.0	3683.0	30.29	2459.0	523.83	124.0	105.5	1979.33	91.0	1267.67	800.0	7.29	2255.83	2811.17	10.0	5906.16	6013.17	6.0	14345.0	4.0	28.0	36.33	764.9200000000001	79.29	263.33000000000004	6577.42	86.0	2598.25	2448.33	24.0	5725.5	519.1700000000001	48.0	137.62	3702.67	6.0	3764.33	244.17	59.86	134.5	888.67	123.0	154.0	867.8299999999999	10.0	124.5	417.91	0.0	28.0	2465.0	39.0	242.0	5419.67	24.0	1552.0	2612.33	12.5	923.17	2501.17	65.57	1768.29	925.17	64.0	535.0
RXN0-5114	9603.11	8907.0	12942.46	16345.41	19459.26	10083.93	13910.29	12039.62	14539.33	11053.39	12532.08	8385.76	13499.13	12340.86	3980.19	15722.24	11356.5	15055.53	15329.06	10743.6	16818.36	13725.94	19609.94	14404.36	15274.13	12722.04	12814.73	14147.06	14721.77	10383.65	8807.77	8566.349999999999	6512.35	11005.74	14857.89	10767.55	10609.2	9732.05	5457.43	7994.22	10176.13	10527.25	12451.77	13577.580000000002	16566.03	8263.500000000002	11882.19	4869.18	15541.88	9032.52	7066.67	45268.28	12448.68	12492.59	13353.59	10048.57	25178.93	12299.79	13129.66	12865.16	11965.62	9322.06	11843.73	12779.7	6568.93	10394.9	13701.61	6940.68	11922.31	14211.49	3283.69	8165.950000000001	7672.539999999999	3806.71	4634.98	10612.46	16411.32	5311.51	11943.4	4551.05	7888.05	12883.32	7798.43	7077.82	12661.9	13356.34	4781.12	16715.35	3377.8	13148.36
RXN0-5116	827.67	496.17	33.5	104.0	490.06	53.99	366.0	1645.17	0.0	161.0	528.0	7.67	92.0	1334.88	109.17	78.0	923.0	24.1	158.0	531.6700000000001	11.67	57.0	587.47	3.4	249.1	840.66	64.5	1723.0	2134.5	935.0	37.8	570.8	120.4	288.0	2973.33	53.5	495.0	602.96	25.0	36.5	1020.5	0.0	20.8	521.86	2.0	1588.0	775.9300000000001	95.33	173.0	689.29	0.0	2077.36	1643.3	114.33	142.0	589.1700000000001	63.9	583.7	964.5	128.79	55.5	378.33	36.17	2108.0	551.0	465.66	256.5	189.33	42.5	99.0	73.83	55.5	301.5	246.67	0.0	350.0	496.16	9.0	47.0	493.0	171.0	145.17000000000002	695.1700000000001	89.5	348.0	599.0699999999999	24.29	153.0	239.5	49.5
RXN0-5124	0.0	151.0	0.0	0.0	57.43	0.0	0.0	101.0	0.0	0.0	49.0	0.0	0.0	39.71	0.0	0.0	0.0	0.0	0.0	121.0	0.0	0.0	150.0	0.0	0.0	303.98999999999995	0.0	0.0	0.0	0.0	0.0	118.67	0.0	0.0	0.0	0.5	0.0	68.29	0.0	0.0	0.0	0.0	0.0	102.0	0.0	0.0	51.0	0.0	0.0	52.29	0.0	2.71	126.0	0.0	0.0	0.0	0.0	0.0	88.0	0.29	0.0	0.0	0.0	0.0	431.17	0.0	0.0	754.0	0.0	0.0	0.0	0.0	0.0	53.0	0.0	0.0	76.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.57	0.29	2.5	0.0	0.0
RXN0-5126	4.5	0.0	3.33	14.17	0.86	0.0	9.83	0.0	77.83	5.83	0.0	0.0	8.33	3.42	14.0	13.17	0.0	449.67	41.67	0.0	122.17	103.83	0.0	212.17	11.83	0.0	63.5	0.0	0.0	0.0	2.33	10.0	0.0	0.0	0.0	12.0	0.0	4.58	0.0	408.17	0.0	23.83	4.5	0.0	0.0	0.0	0.0	0.0	19.17	12.58	189.33	8.75	0.0	0.0	101.33	0.0	889.83	4.67	0.0	7.41	20.67	0.0	60.33	3.17	0.0	0.0	0.0	0.0	0.0	24.33	0.0	6.0	0.0	0.0	0.0	7.5	0.0	0.0	28.17	0.0	30.0	84.83	0.0	26.17	3.17	1.14	6.58	18.5	0.0	21.83
RXN0-5141	59.0	42.0	152.0	25.0	159.6	63.0	0.0	6.5	0.0	34.0	298.2	47.0	0.0	203.4	688.6700000000001	42.0	560.0	43.0	22.0	0.0	442.0	35.0	0.0	118.0	0.0	43.4	544.0	30.0	77.0	437.0	9.5	374.5	34.0	47.0	0.0	471.0	0.0	0.0	351.0	16.0	374.0	0.0	30.0	45.2	17.0	46.0	0.0	813.0	13.0	0.0	0.0	371.34	57.0	525.0	13.0	28.6	148.0	77.0	0.0	120.0	73.0	10.5	131.0	95.0	223.5	539.0	87.0	50.1	805.0	0.0	3.5	36.0	57.4	69.6	157.0	0.0	0.0	0.0	53.0	274.6	508.0	81.25	149.0	187.0	33.0	0.0	40.0	132.75	0.0	148.5
RXN0-5144	1625.08	142.0	6147.67	9886.84	167.43	4105.01	6190.74	434.0	786.1599999999999	2503.41	149.0	2945.25	2827.34	62.71	549.5799999999999	4786.0	193.0	4328.34	6995.58	28.5	8809.42	5850.66	70.0	7467.25	4336.24	114.0	3738.5	6609.0	13.0	4671.17	1017.33	5.0	174.25	2299.91	19.0	1350.75	4474.67	112.29	3403.33	4139.59	214.0	6967.41	10253.59	12.0	15324.75	28.340000000000003	85.0	142.32999999999998	2562.84	112.29	312.5	8428.68	13.0	3263.58	3738.58	500.0	7152.34	393.42	51.0	167.87	4600.42	7.5	4069.83	192.0	12.0	25.33	703.8399999999999	20.0	133.5	1635.33	1.17	245.34	788.41	14.5	20.0	4133.67	193.0	249.25	5463.76	53.0	1506.59	2776.75	69.0	1255.25	3383.17	330.57	1921.29	891.8399999999999	12.0	398.67
RXN0-5146	2335.67	255.0	6265.66	7252.68	299.70000000000005	3126.16	3909.25	11.25	755.6599999999999	1710.74	754.7	2995.5	2008.17	357.61	1560.25	4021.0	1040.67	4053.51	5548.83	7.5	9125.84	4765.42	370.0	7351.25	3057.83	296.4	4079.5	5645.83	334.5	4078.92	483.83	504.25	161.0	2990.66	6.0	1962.5	2475.5	7.29	3559.5	4060.67	744.0	6956.5	8744.5	265.2	15267.0	267.17	26.0	919.16	889.59	843.29	295.5	7713.490000000001	95.5	3531.67	2837.67	56.6	7018.5	1289.0	1503.0	369.29	4124.67	5.25	4073.75	3525.84	437.75	1195.33	1411.67	193.35	1247.67	384.66	1.75	211.33	621.4	120.6	167.0	2481.83	83.0	240.0	4726.92	171.6	1981.08	2391.41	77.0	1342.67	2695.84	35.57	1902.29	1046.75	17.0	514.0
RXN0-5181	14307.94	25410.33	11888.54	11611.31	45671.42999999999	10389.75	12364.58	26300.980000000003	27291.77	15004.33	45828.43	10517.18	17158.75	31422.86	5893.04	18408.83	35134.52	14412.989999999998	12717.65	45500.03	15118.54	11855.84	53649.99	12905.45	17815.0	35035.8	13262.760000000002	9275.67	40994.66	8483.23	14350.19	28173.16	11504.080000000002	12125.82	36528.2	13071.03	8787.06	23973.36	3633.36	6440.02	29143.41	5449.900000000001	7427.96	31817.19	1932.01	9228.68	40038.58	7996.549999999999	17645.4	25878.03	7989.17	57364.86	32468.05	13839.73	15334.219999999998	29544.01	34833.619999999995	15083.21	36726.56	22021.66	11042.69	51580.05	12401.18	19648.800000000003	21716.550000000003	18576.94	16724.47	31659.2	20656.47	20095.2	27814.3	13122.14	10713.81	25275.99	8155.349999999999	9029.66	48718.85	9756.3	6514.66	12651.67	8422.98	12613.17	39116.14	9857.84	13290.16	34387.170000000006	4440.98	17600.99	36115.75	16781.15
RXN0-5182	11494.420000000002	15666.54	14013.34	15653.27	37679.83	11587.89	12521.36	19611.97	19544.26	12671.010000000002	33570.56	16371.73	15264.36	23212.78	4735.95	16611.59	31113.15	14129.19	14159.67	28337.44	20374.19	13813.79	33646.74	17551.91	15099.23	33730.43	13298.59	11340.2	32382.43	9268.21	12860.45	16346.14	13191.7	10748.61	28404.1	9458.66	7602.08	19062.9	5567.51	9365.38	23490.54	12120.74	13231.579999999998	34958.450000000004	17276.83	7486.950000000001	26722.64	6466.889999999999	12261.43	13549.81	6870.9	46660.72	22270.67	14985.510000000002	14608.44	21269.6	35642.3	11604.8	23769.34	14763.3	11824.54	26504.45	12822.27	14069.830000000002	12265.36	12695.38	11754.54	18144.24	12654.07	12391.94	13480.54	8530.460000000001	8144.3	12561.670000000002	6135.9	8109.82	33057.8	5986.950000000001	9998.8	8978.109999999999	8356.279999999999	11824.35	21590.1	8140.389999999999	12536.690000000002	28889.590000000004	5218.31	12877.34	17015.45	11099.02
RXN0-5183	5094.9800000000005	19421.57	2485.13	7465.950000000001	31965.08	5211.879999999999	8917.58	34208.14	2662.3	10097.56	35563.05	4747.66	8406.48	43937.44	2003.23	10477.51	35031.14	5125.38	8124.43	34988.19	1693.72	8768.85	57786.880000000005	3173.61	12448.88	32910.36	3028.35	5704.42	38071.25	4082.17	5115.91	22100.72	5981.58	8575.98	43504.05	7224.82	6208.08	25108.53	906.42	3198.86	33161.69	1718.08	2021.67	37131.85	671.9300000000001	10958.32	24823.82	3349.1000000000004	13727.95	17900.100000000002	2358.9	39382.14	32430.31	9070.080000000002	10659.05	28997.35	10711.46	11545.59	28289.370000000003	4487.13	6279.78	54704.78	2670.04	10433.67	17453.73	2883.11	8282.22	25918.81	2477.15	17536.350000000002	35481.22	8431.82	8483.96	25978.83	1455.35	6857.04	29350.72	442.9	4143.43	12416.83	3385.8500000000004	6971.000000000001	34001.43	2730.33	11098.65	25586.17	1605.89	9510.77	46353.93	3291.19
RXN0-5184	11494.420000000002	15666.54	14013.34	15653.27	37679.83	11587.89	12521.36	19611.97	19544.26	12671.010000000002	33570.56	16371.73	15264.36	23212.78	4735.95	16611.59	31113.15	14129.19	14159.67	28337.44	20374.19	13813.79	33646.74	17551.91	15099.23	33730.43	13298.59	11340.2	32382.43	9268.21	12860.45	16346.14	13191.7	10748.61	28404.1	9458.66	7602.08	19062.9	5567.51	9365.38	23490.54	12120.74	13231.579999999998	34958.450000000004	17276.83	7486.950000000001	26722.64	6466.889999999999	12261.43	13549.81	6870.9	46660.72	22270.67	14985.510000000002	14608.44	21269.6	35642.3	11604.8	23769.34	14763.3	11824.54	26504.45	12822.27	14069.830000000002	12265.36	12695.38	11754.54	18144.24	12654.07	12391.94	13480.54	8530.460000000001	8144.3	12561.670000000002	6135.9	8109.82	33057.8	5986.950000000001	9998.8	8978.109999999999	8356.279999999999	11824.35	21590.1	8140.389999999999	12536.690000000002	28889.590000000004	5218.31	12877.34	17015.45	11099.02
RXN0-5187	1092.33	212.64	6227.66	6841.34	1192.29	3261.88	3658.02	485.11	291.17	2371.0	868.0699999999999	2866.83	3511.21	405.67	915.0	4198.84	1503.86	1261.53	4888.17	427.82	9757.66	4713.17	605.21	6958.0	3913.83	401.86	4791.84	4021.16	648.54	3207.5	662.5	492.79	219.33	2575.0	3340.54	1091.99	994.83	1750.3	2995.0	2635.16	697.21	5960.5	6449.0	3513.21	14373.5	5313.67	529.29	2541.0	597.0	613.33	294.0	6105.1	257.35	3258.37	2523.5	350.72	3906.66	2160.49	574.39	2399.9	4363.0	52.5	3695.01	2536.67	276.72	1634.34	1076.34	640.57	949.0	567.3299999999999	77.39	767.0	1203.44	256.11	261.0	1634.01	611.29	368.83	4387.17	473.57	1686.83	2676.42	384.07	1443.51	2797.84	273.28	1781.34	1560.0	123.57	900.5
RXN0-5189	8911.05	2652.78	12545.79	15229.079999999998	3090.48	10254.79	10851.75	5524.95	17002.43	10723.18	2310.54	17273.440000000002	12305.74	6304.56	3580.41	12305.89	3239.66	10738.77	11843.33	1821.59	18837.05	10246.72	8956.9	15055.429999999998	9849.26	3702.18	11800.67	13676.66	2438.58	11251.41	10257.02	3452.77	9927.07	7685.9	6406.6	5966.41	10057.58	1717.72	6109.91	8524.89	3082.01	11350.66	13595.57	6352.37	17397.62	11591.42	2725.59	5761.36	8974.64	2370.1000000000004	4968.2	25162.46	4307.45	8829.3	8729.560000000001	3846.04	28600.04	9077.55	3842.14	12952.47	9572.7	1762.33	11405.94	9391.21	2205.17	11131.89	8332.91	1155.92	11491.490000000002	5395.9400000000005	580.3	4921.86	5251.889999999999	545.9300000000001	5383.55	6779.610000000001	2317.08	5694.459999999999	11458.99	845.6199999999999	7122.26	8263.779999999999	1483.7599999999998	7084.57	8842.27	3298.41	4391.81	6666.9	575.29	8116.15
RXN0-5204	608.5	0.0	5977.33	6651.84	10.43	2777.0	3188.66	0.0	718.16	1080.83	18.0	2556.0	1611.0	7.71	446.0	3175.0	185.0	2240.34	5108.0	4.0	8259.17	4536.83	54.0	7006.17	2922.83	5.0	3438.5	3683.0	0.0	2456.0	422.33	5.0	38.0	1942.33	3.0	924.17	800.0	7.29	2241.33	2799.17	10.0	5905.83	6005.5	6.0	14345.0	0.0	0.0	0.0	291.17	6.29	263.33000000000004	4975.42	0.0	2090.0	2094.33	0.0	5560.5	48.67	0.0	36.12	3615.17	0.0	3424.33	75.17	0.0	21.0	325.67	11.0	66.0	305.33	0.0	55.0	232.33	0.0	10.0	2414.5	6.0	240.0	4615.17	0.0	1416.0	2065.83	0.0	840.1700000000001	2383.17	12.57	1761.29	582.67	0.0	301.5
RXN0-5224	8196.21	3377.71	18723.89	23794.1	4881.33	13935.22	16264.34	5558.85	17542.17	13600.26	4251.370000000001	19910.89	14526.829999999998	6825.110000000001	4226.15	16519.010000000002	5315.93	13670.38	18549.15	5576.67	27263.15	16803.67	9596.74	22607.5	14685.64	5508.6	16135.6	19711.99	3899.84	16844.59	11796.68	2928.21	9853.5	11490.5	7395.98	5845.97	12109.58	3205.79	11553.02	13901.59	4661.77	19281.65	24584.25	9697.05	33583.51	13102.18	2316.46	7592.67	10760.83	3082.2	9526.0	30618.01	4652.51	12638.3	11971.23	4488.9400000000005	33125.06	11819.68	5816.9	14616.25	15058.58	9664.44	15735.93	11947.06	2845.15	12219.34	10258.19	3692.09	11670.51	8779.9	6562.09	7018.66	7348.94	4529.53	5745.9	9637.61	2947.35	5961.4	16216.09	1373.47	9838.29	12590.28	6315.6	8900.64	13787.1	4059.94	6706.91	12801.41	8416.57	10547.33
